source	interaction	target
MAPK14	-1	BCL2
MAPK14	-1	F3
MAPK14	1	TCF3
MAPK14	1	SLC9A1
MAPK14	1	GATA2
MAPK14	-1	CDC25C
PTPN7	-1	MAPK14
MAPK14	-1	PTPN7
MAPK14	-1	GSK3B
MAPK14	1	CDKN1A
MAPK14	1	EPS15
CASP3	1	MAPK14
MAPK14	-1	CASP3
PLA2G4A	1	MAPK14
MAPK14	1	PLA2G4A
MAPK14	1	CDKN1C
MAPK14	1	DLX5
MAPK14	1	ADAM17
MAPK14	1	MEF2A
MAPK14	-1	EIF4EBP1
MAPK14	1	RUNX2
MAPK14	-1	CASP8
MAPK14	1	MEF2D
MAPK14	1	NFATC4
MAPK14	1	TWIST1
MAPK14	1	ELAVL1
MAPK14	1	EZH2
MAPK14	-1	CDX2
MAPK14	1	PAK6
MAPK14	1	PPARGC1A
MAPK14	1	BAZ1B
MAPK14	1	NCOA3
CAMK4	-1	HDAC4
CAMK4	1	CREBBP
CAMK4	-1	PHB2
CAMK4	-1	HDAC5
MAP3K11	1	PIN1
POU2AF1	1	POU2F1
NTRK2	1	FRS3
MAPK6	1	NCOA3
CDKN3	-1	CDK2
DUSP5	-1	MAPK14
PTPN21	1	SRC
DUSP7	-1	GHR
SMURF1	-1	SMAD6
DUSP7	-1	MAPK1
DUSP7	-1	MAPK14
KIF7	1	GLI2
AAK1	1	NUMB
AAK1	1	AP2M1
PLEKHG6	1	RHOA
TIGIT	1	ARRB2
CDON	1	ABL1
AMOT	-1	YAP1
ARHGAP15	-1	RAC1
PITRM1	-1	APP
FGD3	1	CDC42
AMER1	1	AXIN1
AMER1	1	APC
AMER1	1	CTNNB1
SPDYA	1	CDK2
LRRK2	1	AKT1
LRRK2	-1	SNCA
ARHGEF7	1	LRRK2
LRRK2	1	ARHGEF7
PPM1L	-1	MAP3K5
THEM4	-1	AKT1
ARHGAP21	-1	RHOA
WLS	1	WNT3A
MAP3K21	1	MAP2K1
FHL5	1	CREM
ZNF318	-1	AR
DAB2IP	-1	HRAS
DAB2IP	1	MAP3K5
PDPK2P	1	SGK1
XAF1	-1	BIRC3
XAF1	-1	BIRC2
GDF6	1	BMPR1A
TET2	1	WT1
MAST2	1	PTEN
BORA	1	AURKA
TRAF7	1	MAP3K3
TSSK4	1	CREB1
DLK2	-1	NOTCH1
BCOR	1	HDAC3
BCOR	1	BCL6
BCOR	1	HDAC1
BCOR	1	HDAC5
DNMBP	1	CDC42
GIGYF2	1	GRB10
IL34	1	CSF1R
RNF111	-1	SKI
RNF111	1	SKIL
RNF111	1	AP2M1
NBEAL2	1	DOCK7
PIK3AP1	1	PIK3R1
PIK3AP1	1	PIK3CA
PIK3AP1	1	PIK3CB
PIK3AP1	1	PIK3CG
PHLPP2	-1	PRKCB
PHLPP2	-1	PRKCA
PHLPP2	-1	RPS6KB1
PHLPP2	-1	AKT1
PHLPP2	-1	AKT2
PHLPP2	1	STK4
PHLPP2	-1	AKT3
PREX2	1	RAC1
SSH2	1	CFL1
SND1	1	STAT6
MARK2	-1	ARHGEF2
TAOK1	1	STK4
TAOK1	1	STK3
MOB1B	1	LATS1
MAVS	1	CASP8
CLASP1	1	MAPRE1
TSPAN33	1	ADAM10
NET1	1	RHOA
SH3RF1	1	MAP3K11
HUWE1	-1	MCL1
LDB1	1	LHX2
TLK2	1	ASF1A
CDH24	1	CTNNB1
NLRX1	-1	MAVS
NLRX1	-1	TRAF6
PIM3	-1	BAD
TAX1BP1	1	TNFAIP3
ARHGEF25	1	CDC42
ARHGEF25	1	RHOA
ARHGEF25	1	RAC1
JAZF1	-1	NR2C2
STING1	1	TBK1
TBK1	1	STING1
CARM1	1	SMARCC1
FBXO11	-1	TP53
FBXO11	-1	BCL6
DTX1	1	EP300
VRK2	1	NFATC2
PALB2	1	RAD51
HOMER1	1	SHANK1
MIB1	1	DLL1
HIPK1	1	DAXX
SIAH1	-1	NUMB
TIAM2	1	RAC1
MAP4K3	1	PRKCQ
MAPKAPK5	1	KALRN
MAPKAPK5	1	TH
MAPKAPK5	1	DNAJB1
MAPKAPK5	1	PLA2G4A
ARHGEF19	1	RHOA
BRSK2	1	PRKAA1
TRIM59	-1	ECSIT
TP53INP2	1	GABARAPL2
TP53INP2	1	MAP1LC3A
SIRT2	-1	KAT2B
FAM20C	-1	FGF23
HACE1	-1	RAC1
CDK20	1	CDK2
CDK20	1	CILK1
ABI1	1	CBL
WDFY3	-1	GABARAP
MYOCD	1	SRF
NLGN4X	1	DLG4
NLGN4X	1	NRXN1
SPART	1	ITCH
ITCH	1	SPART
SPART	1	WWP1
ARHGEF28	1	RHOA
NRXN2	1	NLGN1
NLGN1	1	NRXN2
NLGN1	1	NRXN1
NRXN1	1	NLGN1
NLGN1	1	NRXN3
NRXN3	1	NLGN1
PIAS4	1	RPA2
CAMKK1	1	AKT1
CAMKK1	1	PRKAA1
CAMK1	1	CAMKK1
CAMKK1	1	CAMK1
CAMKK1	1	CAMK4
NGEF	1	RHOA
EID2	-1	SMAD3
CDKN2A	1	ATR
CSNK1A1L	1	GLI2
TERB1	1	TERF1
TSC22D3	-1	NFKB2
HJURP	1	CENPA
CCNY	1	CDK14
NOTCH1	1	LFNG
LFNG	1	NOTCH1
LFNG	1	NOTCH2
NRXN2	1	NLGN2
NLGN2	1	NRXN2
NLGN2	1	DLG4
NLGN2	1	NRXN1
NRXN1	1	NLGN2
NLGN2	1	NRXN3
NRXN3	1	NLGN2
PJA1	-1	EZH2
KNL1	1	BUB1
KNL1	1	BUB1B
WDR48	1	USP1
CEP76	-1	PLK1
UHMK1	1	CDKN1B
MTOR	-1	DEPTOR
DEPTOR	-1	MTOR
LNX1	-1	NUMB
PREX1	1	RAC1
MAPK15	1	JUN
NEK9	1	NEK6
BRSK1	-1	CDC25B
BRSK1	-1	CDC25C
RAPGEF4	1	RAP1A
SSH3	1	CFL1
UBASH3B	-1	CBL
FRS2	1	GRB2
STYX	-1	FBXW7
FBLIM1	1	FLNA
ZFPM2	-1	GATA4
APH1B	1	PSEN1
APH1B	1	PSEN2
APH1B	1	NCSTN
APH1B	1	PSENEN
ATXN2L	-1	MPL
PHIP	1	IRS1
LIPH	1	LPAR2
STON2	1	SYT1
JDP2	-1	JUN
JDP2	-1	ATF2
CFL1	1	SSH1
SSH1	1	CFL1
TCAP	1	TTN
TTN	1	TCAP
ARAP2	-1	RHOA
ARAP2	-1	RAC1
RAPGEF4	1	RAP1B
SHC3	1	GRB2
NCSTN	1	PSEN2
RAPGEF5	1	RAP1A
PIK3R3	1	TP53
PIK3R3	1	PIK3CA
TSC1	-1	RHEB
MAML1	1	NOTCH1
MAML1	1	CDK8
MAML1	1	NOTCH2
EP300	1	MAML1
MAML1	1	EP300
MAML1	1	NOTCH4
MAML1	1	NOTCH3
DYRK2	1	SIAH2
CREBBP	1	KLF1
DYRK2	-1	JUN
LPAR1	1	GNAI3
LPAR1	1	GNAQ
LPAR1	1	GNA12
LPAR1	1	GNA13
PRCC	1	MAD2L2
HDAC2	1	CCND1
HDAC2	-1	CIITA
CREBBP	1	TP53
CREBBP	1	MYOD1
CREBBP	1	IFNAR2
CREBBP	1	STAT2
KAT6A	1	RUNX1
KAT2B	1	MYOD1
KAT2B	1	NOTCH1
KAT2B	1	SMAD3
KAT2B	1	SMAD2
JARID2	-1	GATA4
INPP5D	-1	TRAF6
TANK	-1	TRAF2
RAD50	1	BRCA1
RAD50	1	MRE11
ARHGEF1	1	RHOA
COPS5	1	SMAD4
MAP4K1	1	LCP2
TNFRSF14	1	TRAF5
RIT1	1	BRAF
TNPO1	1	NUP153
RHOA	1	ARHGEF2
ARHGEF2	1	RHOA
KAT5	1	NOTCH1
DVL3	1	CSNK1E
USP9X	1	SMAD4
WNT2B	1	LRP5
WNT2B	1	FZD3
WNT8B	1	FZD3
KISS1R	1	GNAQ
FBXW7	-1	NOTCH4
CNKSR1	1	RASSF1
FBXO32	-1	MYOD1
MRTFA	1	SRF
TP53INP1	1	GABARAP
TP53INP1	1	GABARAPL2
TP53INP1	1	MAP1LC3C
TP53INP1	1	MAP1LC3A
SRC	1	FERMT2
FERMT2	1	FBLIM1
RAD51AP1	1	RAD51
CBL	1	SH3KBP1
SH3KBP1	1	CBL
PHF21A	-1	KDM1A
APH1A	1	PSEN1
APH1A	1	PSEN2
APH1A	1	PSENEN
SGK3	-1	FOXO3
SGK3	-1	GSK3A
SGK3	-1	GSK3B
OPTN	1	TBK1
TBK1	1	OPTN
AP2M1	-1	EGFR
SIRT1	1	XPA
SIRT1	1	AKT1
SIRT1	1	CTNNB1
SIRT1	-1	EP300
SIRT1	1	PPARGC1A
IRAK1	1	PELI1
PELI1	1	IRAK1
PDXP	-1	CFL1
AURKB	1	KIF4A
AURKB	-1	TP53
AURKB	1	YY1
AURKB	-1	HDAC4
AURKB	1	TP53BP1
AURKB	1	ATM
AURKB	1	PLEKHG6
AURKB	-1	KNL1
AURKB	-1	RASSF1
AURKB	-1	HDAC9
AURKB	-1	HDAC5
TSC22D3	-1	RELA
NGLY1	1	RAD23B
PAWR	-1	WT1
ITCH	-1	MAVS
ITCH	-1	DTX1
WNK4	1	STK39
VPS39	-1	SMAD4
CHAMP1	1	MAD2L2
RITA1	-1	RBPJ
PBK	1	PRDX1
MEGF10	1	ABCA1
FGD4	1	CDC42
DOCK7	1	CDC42
DOCK7	1	RAC1
SPATA13	1	CDC42
LRFN5	1	PTPRF
LRFN5	1	PTPRD
ARAP1	-1	RAC1
NEDD4L	-1	SMAD3
ARHGEF17	1	RHOA
NEDD4L	-1	SMAD2
TRPM7	1	ANXA1
F2RL3	1	GNAQ
F2RL3	1	GNAI1
F2RL3	1	GNA12
F2RL3	1	GNA13
TRAF3	-1	TNFRSF13C
TNFRSF13C	-1	TRAF3
UIMC1	1	BRCA1
CAMKK2	1	PRKAA2
CAMKK2	1	PRKAA1
TRIB3	-1	AKT1
NODAL	1	ACVR1B
NODAL	1	ACVR1C
TP53RK	1	TP53
TESK2	1	CFL1
RANBP9	-1	DYRK1B
CYTH2	1	ARF6
GPHA2	1	TSHR
S1PR3	1	GNAI3
S1PR3	1	GNAZ
S1PR3	1	GNAQ
S1PR3	1	GNAI1
S1PR3	1	GNA13
EYA1	-1	H2AX
EYA3	-1	H2AX
MAP3K14	1	NFKB2
RIT2	1	POU4F1
SCAF11	1	PSEN1
NDN	-1	E2F1
NDN	1	EID1
PHB2	-1	MYOD1
PHB2	-1	MEF2A
LPAR4	1	GNAL
LPAR4	1	GNAQ
LPAR4	1	GNAS
MAP3K6	1	MAP3K5
MAP3K5	1	MAP3K6
MAP3K5	1	CDKN1A
ETS1	-1	GFI1
GFI1	-1	ETS1
DOK1	-1	ITGB3
DOK1	-1	ITGB2
DOK1	-1	ITGB1
DOK1	-1	ITGB5
DOK1	-1	ITGB7
NRTN	1	RET
MDFI	-1	MYOD1
MAP3K3	1	MAP2K4
MAP3K3	1	MAP2K3
MAP3K3	1	RCAN1
APBA2	1	STXBP1
APBA2	1	NRXN1
SMO	1	GNAI2
SMO	1	GNAI3
SMO	1	ARRB2
SMO	1	GNAI1
SMO	1	KIF7
SMO	1	STK36
SMO	1	SUFU
MYD88	1	TRAF6
PTPN18	-1	ERBB2
MAPK14	1	DUSP9
DUSP9	-1	MAPK14
SEMA3C	1	NRP2
TP53	1	VRK1
VRK1	1	TP53
VRK1	1	JUN
VRK1	1	TP53BP1
MKNK1	1	PLA2G4A
FYCO1	1	MAP1LC3B
FYCO1	1	MAP1LC3A
ARHGAP9	-1	RAC1
NDFIP1	1	NEDD4
PI4K2A	-1	CLSPN
MKNK1	1	SPRY2
DUSP26	-1	TP53
DUSP26	-1	FADD
BRIP1	1	BLM
SORBS1	1	CBL
PINK1	1	HTRA2
PINK1	1	UBC
MAP1LC3C	-1	NBR1
MAP1LC3C	1	WDFY3
RSPO3	1	SDC4
ACE2	1	AGT
RBCK1	-1	BACH1
WNK3	1	WNK1
PRKD2	-1	SSH1
SPRY4	-1	RAF1
SPRY4	-1	TESK1
PHACTR1	1	PPP1CA
ARHGAP39	1	RAC1
MAP1LC3B	-1	NBR1
WNT10A	1	FZD3
CTDSP1	1	SMAD3
CTDSP1	-1	TWIST1
CTDSP1	1	SMAD2
WWTR1	1	SMAD3
WWTR1	1	SMAD2
NUAK2	-1	LATS1
KLC2	1	FYCO1
RACGAP1	-1	RAC1
SIK2	1	IRS1
SIK2	-1	CRTC2
WWP1	-1	TGFBR1
ZBP1	1	RIPK3
SIL1	1	HSPA5
LPAR5	1	GNA12
LPAR5	1	GNA13
MAP3K4	1	MAP2K3
WNT8A	1	LRP5
WNT8A	1	FZD3
WNT5B	1	FZD6
WNT5B	1	FZD3
MYLK2	1	MEF2C
S1PR5	1	GNAI3
S1PR5	1	GNAI1
PORCN	1	WNT3A
CARD9	1	BCL10
VPS11	1	EZR
TNKS2	-1	AXIN1
TNKS2	-1	TERF1
TNKS2	-1	AXIN2
HIPK2	1	CREB1
HMGA1	1	HIPK2
HIPK2	-1	HMGA1
HIPK2	1	PAX6
HIPK2	1	CDKN1B
HRH4	1	GNAI1
KDM4C	1	AR
HIPK3	-1	FADD
FZD8	1	LRP5
FZD8	1	LRP6
POFUT1	1	NOTCH1
WNK1	1	OXSR1
WNK1	1	STK39
PLK3	1	JUN
PLK3	1	ATF2
PLK3	-1	CDC25A
PLK3	1	CDC25C
PLK3	-1	SNCA
PLK3	-1	PTEN
PLK3	1	BCL2L1
PLK3	-1	SNCB
PLK3	-1	HIF1A
PLK3	1	VRK1
STK4	1	SAV1
SAV1	1	STK4
STK3	1	SAV1
SAV1	1	STK3
DEF6	1	CDC42
USP8	1	RNF41
RNF41	-1	USP8
RGCC	1	CDK1
SOX17	-1	CTNNB1
MOB1A	1	LATS1
MOB1A	1	LATS2
PELI2	1	IRAK1
SMURF2	-1	TGFBR2
SMURF2	-1	SMAD5
CLK4	-1	ABL1
PRDM16	1	SKI
RRAGC	1	RPTOR
PATZ1	-1	RNF4
LPAR2	1	GNAQ
LPAR2	1	GNA12
LPAR2	1	GNA13
SGK2	-1	FOXO3
NEK6	1	SGK1
NEK6	1	RPS6KB1
SMURF1	-1	TGFBR2
SMURF1	-1	SMAD1
SMURF1	-1	SMAD5
CSNK1G1	1	FOXO1
GOPC	-1	ADRB1
PTPRH	-1	INSR
PTPRH	-1	GHR
MMP25	1	MMP2
FZD3	1	DVL1
FZD3	1	GNAQ
FZD3	1	GNB1
IL1RAP	-1	TOLLIP
CYLD	1	MAP3K7
CYLD	-1	TRAF2
CYLD	1	TRAF6
RRAGD	1	RPTOR
AURKA	1	INCENP
INCENP	1	AURKA
ARHGEF9	1	GPHN
GPHN	1	ARHGEF9
DDX21	1	JUN
ARHGEF4	1	CDC42
ARHGEF4	1	RHOA
ARHGEF3	1	RHOA
LATS2	-1	YAP1
RASSF1	1	STK4
LATS2	1	YWHAG
LATS2	-1	WWTR1
DUSP22	-1	ESR1
RHOA	-1	ARHGAP35
ARHGAP35	1	RHOA
ARHGAP35	-1	RAC1
TOPORS	1	TP53
CYSLTR2	1	GNAQ
RAD18	1	PCNA
RNF146	-1	AXIN1
RNF146	-1	TNKS
RNF146	-1	TNKS2
RNF146	-1	AXIN2
NDFIP2	1	NEDD4
IRAK4	1	NCF1
IRAK4	1	PELI2
DACT1	-1	DVL2
PLK2	1	NPM1
PLK2	1	SNCA
PLK2	-1	SNCB
PLK2	-1	FBXW7
PSENEN	1	PSEN1
NRXN2	1	NLGN3
NLGN3	1	NRXN2
NLGN3	1	DLG4
NLGN3	1	NRXN1
NRXN1	1	NLGN3
NLGN3	1	NRXN3
NRXN3	1	NLGN3
IL1RAPL1	1	NCS1
RHOA	1	ARHGEF12
ARHGEF12	1	RHOA
C1RL	1	HP
BFAR	-1	CASP8
PDP1	-1	SMAD1
SH3BP4	-1	TFRC
GMIP	-1	RHOA
DLGAP2	1	DLG4
PIM2	1	PKM
PIM2	1	CDKN1A
PIM2	-1	BAD
PAK5	-1	BAD
STK26	1	EZR
CTTNBP2NL	1	STRN
PDP2	-1	SMAD1
GALP	1	GALR2
NLK	-1	TCF4
NLK	1	STAT3
GNG12	1	PIK3CA
WNT16	1	FZD3
LPAR3	1	GNAQ
LPAR3	1	GNA12
LPAR3	1	GNA13
TJP2	-1	YAP1
TJP2	-1	WWTR1
STK17A	1	TP53
DAXX	1	MDM2
KDM5B	1	FOXG1
TBK1	1	IKBKB
TBK1	1	AKT1
TBK1	1	STAT6
TBK1	1	RELA
TBK1	1	REL
TBK1	1	SQSTM1
TBK1	1	IRF5
UBQLN2	1	HNRNPU
CTNNA3	1	JUP
CTNNA3	1	CTNNB1
MAD2L2	-1	CDC20
MAD2L2	-1	FZR1
LCMT1	1	PPP2CB
EGFR	1	ERRFI1
ERRFI1	-1	EGFR
ERRFI1	-1	ERBB2
TAOK2	1	ELK1
FBXW11	-1	PER1
FBXW11	1	SKP1
FBXW11	1	SUFU
TNIK	1	TCF7L2
TLK1	1	RAD9A
RHOA	1	VAV3
VAV3	1	RHOA
FBXO5	-1	ANAPC7
HDAC9	-1	MEF2C
BAG5	1	PRKN
BAG5	-1	HSPA1A
BAG5	-1	HSPA1B
ZMIZ1	1	AR
NOTCH1	1	ZMIZ1
ZMIZ1	1	NOTCH1
FZD4	1	DVL1
FZD4	1	LRP5
FZD4	1	LRP6
FZD4	1	DVL3
KIT	1	STAP1
STAP1	1	KIT
TEC	1	STAP1
STAP1	1	TEC
PYCARD	1	BAX
G3BP2	-1	NFKBIA
ARHGAP26	-1	RHOA
STUB1	-1	SMAD1
CDC14A	-1	TP53
CDC14A	-1	MAPK6
FZD1	1	DVL3
CDC14A	-1	KMT5A
FZD1	1	DVL1
FZD1	1	DVL2
USP22	1	SIRT1
CILK1	1	RPTOR
RIMS2	1	RAB3A
CNTN6	1	NOTCH1
CTNND2	1	CDH1
CTNND2	1	CDH2
BAIAP2	1	WASF1
BAIAP2	1	WASF2
GAB2	1	PIK3CA
CAMK2A	1	TH
MAPK9	1	MAPK8IP1
MAPK8IP1	-1	MAPK9
MEF2A	1	HDAC5
HDAC5	-1	MEF2A
HDAC5	-1	MEF2C
HDAC5	-1	MEF2D
CAMK2A	1	ITGB1BP1
CAMK2A	1	EGFR
CAMK2A	1	SRF
CAMK2A	-1	ETS1
CAMK2A	-1	ETS2
CAMK2A	1	CEBPB
CAMK2A	1	CHAT
CAMK2A	-1	HRH1
CAMK2A	-1	OPRM1
CAMK2A	1	HSF1
CAMK2A	1	PTK2
CAMK2A	1	PEA15
CAMK2A	-1	SMAD2
CAMK2A	1	RIMS1
CAMK2A	-1	RCHY1
CAMK2A	1	CYLD
CAMK2A	-1	NCOR2
SH2B3	-1	JAK2
AKT3	1	CHUK
AKT3	-1	HSPB1
AKT3	-1	BRAF
AKT3	1	CREB1
AKT3	1	BMI1
AKT3	-1	CASP9
AKT3	-1	STK4
AKT3	-1	STK3
AKT3	1	CHUK_IKBKB_IKBKG
TRAF6	1	MAP3K14
CYSLTR1	1	GNAQ
BTRC	-1	PER1
BTRC	-1	GLI2
BTRC	1	CDC25A
BTRC	-1	YAP1
BTRC	-1	SMAD3
DLGAP4	1	DLG4
MAST1	-1	PTEN
SIK3	-1	CRTC2
PTPN22	-1	LCK
PTPN22	-1	CD247
PTPN22	-1	CBL
PTPN22	-1	ZAP70
AXIN2	1	APC
AXIN2	1	GSK3B
RNF11	1	ITCH
SH3BP1	-1	RAC1
WNK2	1	WNK1
RWDD3	1	HIF1A
DYRK1B	-1	CCND1
DYRK1B	1	CDKN1A
DYRK1B	1	CDKN1B
DYRK1B	-1	HDAC9
DYRK1B	-1	HDAC5
PRKAB1	1	ULK1
PRKAB1	-1	RPTOR
TLN1	1	ITGB3
TLN1	1	ITGB2
TLN1	1	ITGB4
TLN1	1	ITGB5
TLN1	1	ITGB6
TLN1	1	ITGB7
TLN1	1	ITGB8
DAAM1	1	RHOA
GPSM3	-1	GNAI1
IRAK1	1	TRAF6
TRAF6	1	IRAK1
TRAF6	1	TAB3
TRAF6	1	TNFRSF11A
TNFRSF11A	1	TRAF6
MAP4K5	-1	GSK3B
ATG4B	1	MAP1LC3C
UCHL5	1	SMAD3
CSAG2	1	SIRT1
CDC42BPB	1	MSN
INSIG2	-1	SCAP
SNX9	1	DNM2
IRAK3	-1	IRAK4
NCOR2	1	BCL6
NCOR2	1	SPEN
RFNG	1	NOTCH1
EID1	-1	EP300
STK24	1	STK38
WNT6	1	LRP5
WNT6	1	FZD3
EPN1	-1	EGFR
IKBKG	1	RELA
CDH10	1	CTNNB1
TSC1_TSC2	-1	RHEB
APC_AXIN1_GSK3B	-1	CTNNB1
CHUK_IKBKB_IKBKG	1	NFKBIA
CCNE2_CDK2	1	RB1
ITGAL_ITGB2	1	ICAM1
ITGAD_ITGB2	1	VCAM1
CCND1_CDK4	1	RB1
IFNAR1_IFNAR2	1	JAK1
IFNAR1_IFNAR2	1	TYK2
CCNA2_CDK2	1	RB1
TRH	1	TRHR
TRHR	1	GNA11
TRHR	1	GNAQ
SOX4	1	CTNNB1
AR	1	NCOA2
NCOA2	1	AR
PFKFB4	1	NCOA3
CDK1	-1	NUP98
PLK1	-1	MRE11
CDC14A	1	WEE1
MBTPS1	1	SREBF2
MBTPS1	1	SREBF1
MBTPS2	1	SREBF2
MBTPS2	1	SREBF1
SCAP	1	SREBF1
SCAP	1	SREBF2
PLK1	1	CDC25B
CDC25A	1	CDK4
CDC25A	1	CDK6
FBP1	-1	HIF1A
MAGEA3	1	TRIM28
MAGEC2	1	TRIM28
CDK9	1	TP53
ATM	1	CCAR2
ATR	1	CCAR2
CCAR2	1	SIRT1
SEPTIN4	-1	XIAP
GCGR	1	GNAS
PKM	1	STAT3
CSNK1D	-1	LEF1
CDKN2A	-1	CDK4
CDKN2A	-1	CCND1_CDK4
PRKCB	1	VTN
TJP1	1	ARVCF
CEBPB	1	CREB1
PPP3CA	1	BAD
TBK1	1	NFKBIA
SGK1	1	NR3C1
SGK1	-1	CDKN1B
SGK1	1	FBXW7
SGK1	-1	MAP3K3
MASP2	1	C2
ARVCF	1	CDH1
ARVCF	1	CDH2
BMPR1B	1	SMAD9
BMPR1B	1	STAMBP
CDC7	1	MCM7
WNT10B	1	LRP6
WNT10B	1	FZD1
CDK10	-1	ETS2
SH2B2	-1	INSR
INSR	1	SH2B2
SOCS3	-1	IL6ST
SOCS3	-1	JAK3
JAK3	1	SOCS3
SOCS6	-1	KIT
ADAM10	1	BTC
ADAM10	1	NOTCH1
KMT2D	1	ESR1
CHEK1	1	E2F3
CHEK1	-1	MDM4
CHEK1	1	TP73
CHEK1	1	RB1
CHEK1	-1	NFKB1
FFAR1	1	GNAQ
FFAR1	1	GNAI1
WNT9A	1	LRP5
WNT9B	1	LRP6
IKBKB	1	CYLD
AURKA	1	AR
AURKA	1	PARD3
AURKA	1	LATS2
ARHGEF10	1	RHOA
RIMBP2	-1	RIMS1
RIMBP2	-1	RIMS2
CHUK	1	NCOA3
CTDSPL	1	SMAD3
ITGB4	1	PIK3CD
KAT6B	1	RUNX2
KRAS	1	PIK3CB
LMO1	1	TAL1
LYN	1	PTPN6
PTPN6	-1	LYN
MAPK10	1	BCL2L11
MAPK10	1	TP53
MAPK13	-1	EEF2K
MAPK1	1	JUN
LCK	1	MAPK1
MAPK1	1	LCK
MAPK1	-1	PGR
MAPK1	1	PML
MAPK1	1	PTTG1
SORBS3	1	MAPK1
MAPK1	1	SORBS3
CHEK1	-1	E2F6
MAPK3	1	LRP6
MAPK3	-1	NUP50
MAPK3	1	PTTG1
MAPK3	1	PTPN7
PTPN7	-1	MAPK3
MAPK3	1	RUNX2
MAPK9	1	BCL2L11
CTDSPL	1	SMAD2
MSC	-1	TCF3
NFKBIE	-1	NFKB1
VIM	1	PAK1
PAK1	1	VIM
PDGFB	1	PDGFRB
CDH9	1	CTNNB1
PKN1	1	RAF1
PLK1	1	DVL2
PLK1	1	TERF1
PPM1A	-1	AXIN1
PPM1D	-1	MAPK12
PPP1CC	1	CDK9
PPP2CA	1	RPS6KB1
PPP2CB	-1	IKBKB
PRKACA	-1	WT1
PRKCB	-1	MARCKS
PRKCD	1	ITGB2
PRKDC	1	IRF3
CDH7	1	CTNNB1
CTDSPL	-1	SMAD1
PTPN1	-1	PDGFRB
PTPRC	-1	JAK2
PTPRF	-1	RET
PTPRJ	-1	LAT
MMP2	-1	PZP
PZP	-1	MMP2
RAF1	-1	STK3
RELA	1	SP1
RNF8	1	UBE2N
UBE2N	1	RNF8
ROCK1	-1	ARHGAP35
MRTFB	1	SRF
S1PR2	1	GNAQ
SARM1	1	TICAM1
SDCBP	1	SOX4
SKP2	1	MYC
ANXA1	1	SRC
SRC	1	ANXA1
STAT1	-1	RELA
SYK	1	BLNK
BLNK	1	SYK
TCL1B	1	AKT1
TNFRSF21	1	TRADD
MAP2K7	-1	FADD
PPP2CB	-1	PRKCB
CHUK	1	IRF7
SMAD9	1	SMAD4
DVL2	1	AXIN1
GNAI1	1	RAC1
BTK	1	PLCG2
BTRC	-1	SMAD4
RASSF5	1	KRAS
CASP1	1	PSEN2
CDK1	-1	EEF2K
CDK1	1	RANBP2
MAPK13	1	TP53
CDK2	1	MYBL2
CDK4	-1	MYOD1
PAK3	1	RAF1
CDKN1B	-1	CDK6
CDK6	1	CDKN1B
CDK7	1	CDK1
CSNK1D	1	DVL2
CSNK2A1	-1	CARD9
MAPK13	-1	PRKD1
SMO	1	GNG2
CSNK2A1	1	PIAS1
SMO	1	GNB1
CTDSPL	1	RB1
CTNND1	1	CDH1
DLL1	1	NOTCH3
DUSP3	-1	EGFR
CTNND1	1	EGFR
EGFR	-1	CTNND1
MARK2	1	PARD3
EGFR	1	PIK3R1
EP300	1	MYOD1
EP300	1	SMAD1
FSTL3	-1	MSTN
KIT	-1	SLA
CFI	-1	C3
IKBKB	-1	CDKN2A
PPM1D	-1	RPS6KA3
PPM1D	-1	MAPK14
NXPH1	1	NRXN1
PPP2CA	-1	PRKCB
PRKAA1	1	FOXO3
ULK1	-1	PRKAA1
PRKAA1	1	ULK1
PRKAA1	1	PIAS1
PRKAA1	1	RAF1
PRKAA1	1	GAPDH
PRKAA1	1	TP53
ANKRD11	1	TP53
LRRK2	1	MSN
HDAC3	1	HDAC1
SETBP1	1	SET
SET	-1	PPP2CA
BIRC5	1	XIAP
XIAP	1	BIRC5
CHEK1	-1	SYK
CHEK1	1	BLM
CHEK1	-1	TLK2
CHEK1	1	AURKB
MARK2	-1	HDAC7
SMAD7	1	TAB3
CHUK	-1	FOXO3
AKT1	1	COPS6
IFNW1	1	IFNAR1_IFNAR2
FYN	-1	ITCH
AKT1	-1	NR4A1
AKT2	-1	AKT1S1
AKT2	-1	GSK3A
MOB1B	1	LATS2
CASP7	1	PSEN2
SOCS1	-1	JAK3
SIK2	-1	CDK5R1
PRKCQ	1	IRS1
MAVS	1	STING1
BTAF1	1	TBP
SMURF1	1	RUNX2
PDPK1	1	ITGB3
ABL1	1	TP63
MSX2	-1	DLX2
DLX2	1	MSX2
CD300LB	1	TYROBP
AGTR1	1	GNAQ
AHSA1	1	HSP90AA1
AHSA1	1	HSP90AB1
AKT1	-1	BRAF
PDPK1	1	PRKCB
CHEK1	1	NEK11
CDK5	1	TPX2
GNA13	1	ARHGEF11
BCL2L1	-1	CASP9
FGFR2	1	PTEN
SOCS3	-1	IRS1
F2R	1	GNAI1
AXIN1	1	SMAD7
FN1	1	SDC4
BMPR1A	1	BMPR1B
MCL1	-1	BAX
GNA13	1	RHOA
GNGT1	1	PIK3CA
CDK1	1	CDC25C
CDC25C	1	CDK1
GSK3B	-1	PTEN
TP53	1	CDK1
CDK1	1	TP53
HLA-G	1	KLRC1
CDK8	-1	E2F1
IGF2	1	INSR
